company_profile_id,persona,initial_subscription_group,subscription_revenue,interchange_revenue,banking_fees,deposit_interest_revenue,cumulative_total_revenue,revenue_rank,revenue_company_population,top_decile_company_count,is_top_10pct,top_20pct_company_count,is_top_20pct
74e459a0-da48-4ab9-a893-97564adcdfbc,BTP,start,66.00000000000000000000,367.03282796386205400000,18.00000000000000000000,3466.09987273095964000000,3917.13270069482169400000,14,17568,1757,true,3514,true
6ea194cc-4a5e-4542-b6be-ac2b1370f316,Retail,plus,125.00000000000000000000,3632.64567675226823000000,98.94000000000000000000,59.50575487397261170000,3916.09143162624084170000,15,17568,1757,true,3514,true
243fea5c-31fc-443f-8eb4-ec56611b7349,Automobile_Trade_Repair,business,480.00000000000000000000,2884.38310777042181000000,28.32000000000000000000,267.64920821315073300000,3660.35231598357254300000,16,17568,1757,true,3514,true
c34fe1df-09e3-4da7-ba46-8997b9c9f04c,BTP,free,0.00000000000000000000,772.18260451775221600000,946.24000000000000000000,1927.53502912547962210000,3645.95763364323183810000,17,17568,1757,true,3514,true
4838afc7-cc47-4436-9e9e-ad201ad8c446,BTP,free,0.00000000000000000000,0.00000000000000000000,8.00000000000000000000,3632.35036273972656700000,3640.35036273972656700000,18,17568,1757,true,3514,true
5a014b49-e0cf-4ae2-b142-b9b1b6898cdb,Automobile_Trade_Repair,start,55.00000000000000000000,3038.51324843223404000000,256.86000000000000500000,70.89236394520548567600,3421.26561237743953067600,19,17568,1757,true,3514,true
1f1aa408-c449-46b9-aa1f-5cd91c782ef4,Consultant,start,26.71875000000000000000,0.00000000000000000000,0.00000000000000000000,3388.87421317369971000000,3415.59296317369971000000,20,17568,1757,true,3514,true
b0664662-2865-48d2-b743-882a7b9b04e1,Retail,plus,150.00000000000000000000,3078.98020421575609000000,0.00000000000000000000,42.98084350082192163000,3271.96104771657801163000,21,17568,1757,true,3514,true
c204742b-8df5-4b54-acd3-8b51bfe2b6bd,BTP,business,312.81250000000000000000,2613.85408799998723800000,0.00000000000000000000,322.53738532602742900000,3249.20397332601466700000,22,17568,1757,true,3514,true
b6bb4857-2b8c-4572-aedf-d9589ff7715c,Medical_Professionals,plus,125.00000000000000000000,2698.50456989595949000000,347.80000000000000000000,51.91949881095890150000,3223.22406870691839150000,23,17568,1757,true,3514,true
295d837b-42df-4f4e-a1f9-be9398c709a8,BTP,business,320.00000000000000000000,2862.34799073814311000000,0.00000000000000000000,38.86200314246575750000,3221.20999388060886750000,24,17568,1757,true,3514,true
d9d99ff0-f6bb-4ddd-9a2e-5a6557ab0c33,Restauration,plus,100.00000000000000000000,2883.67196577277289000000,0.00000000000000000000,122.36105892164383600000,3106.03302469441672600000,25,17568,1757,true,3514,true
c1d3ad99-91c8-4f1e-9ce6-b9c6122178b9,BTP,business,480.00000000000000000000,2348.53777541166727700000,0.86000000000000000000,166.37204832602740425000,2995.76982373769468125000,26,17568,1757,true,3514,true
89409b3b-bd9b-49fb-ba09-744a806d7e0b,Automobile_Trade_Repair,plus,150.00000000000000000000,912.11012055842482400000,324.00000000000000000000,1583.29513740712361100000,2969.40525796554843500000,27,17568,1757,true,3514,true
d2e43dea-5772-4983-8a21-668a38b4bf7c,Retail,start,98.66235294100000000000,2669.17211225676120000000,12.00000000000000000000,143.10463544547947620000,2922.93910064324067620000,28,17568,1757,true,3514,true
47fd622c-48b4-44b3-96f0-30c8ad98da23,Consultant,start,54.00000000000000000000,166.93158764229113140000,3.04000000000000000000,2670.45925596657539000000,2894.43084360886652140000,29,17568,1757,true,3514,true
4e44e448-61cb-44ba-be79-b9ff9c66d282,Consultant,plus,150.00000000000000000000,2277.26695827940437000000,7.68000000000000000000,410.95359106904115620000,2845.90054934844552620000,30,17568,1757,true,3514,true
2be97be1-9a06-48ac-8073-4d7d56606aba,Automobile_Trade_Repair,plus,150.00000000000000000000,2640.51023445400271000000,0.00000000000000000000,36.58961828931507198000,2827.09985274331778198000,31,17568,1757,true,3514,true
eba3b976-e75c-45eb-917b-0b0e0e79df93,BTP,plus,75.00000000000000000000,2671.52124599998804000000,0.00000000000000000000,22.07281970301369770000,2768.59406570300173770000,32,17568,1757,true,3514,true
60106f2a-990d-427b-b582-52955f73d98b,Consultant,free,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,2726.85040383561657100000,2726.85040383561657100000,33,17568,1757,true,3514,true
9d439c40-9c7b-4817-bafe-ce32aef52651,BTP,business,160.00000000000000000000,2488.90739399998667000000,0.00000000000000000000,40.89454486958904220000,2689.80193886957571220000,34,17568,1757,true,3514,true
0c33d4be-6dbb-44a0-9fc7-acbdd509a161,BTP,plus,150.00000000000000000000,937.20148072526410850000,0.00000000000000000000,1579.43236439452089300000,2666.63384511978500150000,35,17568,1757,true,3514,true
a56058a2-9cf5-49b2-b00b-dbaf43062bc1,BTP,business,240.00000000000000000000,2173.89612959998944310000,0.00000000000000000000,217.93411771945205640000,2631.83024731944149950000,36,17568,1757,true,3514,true
5eddb7b4-ae94-4cbd-ad7a-7c59b9016c94,BTP,start,32.09375000000000000000,270.05476859999865500000,6.40000000000000000000,2280.40947701041102000000,2588.95799561040967500000,37,17568,1757,true,3514,true
a561c2ac-8e1f-4086-a576-7b824d9fe13c,Restauration,plus,0.00000000000000000000,1317.95276992851020300000,917.00000000000000000000,341.11829654575350000000,2576.07106647426370300000,38,17568,1757,true,3514,true
16055b44-419e-48a5-bc12-b62fdd8c9354,BTP,start,45.00000000000000000000,1219.75534935821616300000,0.00000000000000000000,1289.26800412547943900000,2554.02335348369560200000,39,17568,1757,true,3514,true
9e1f7004-30d6-49e0-8fad-358fe1a72ec1,Consultant,free,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,2531.73404810137004700000,2531.73404810137004700000,40,17568,1757,true,3514,true
928770ea-5f41-4993-ae79-8e9c51e96266,Bikers_Drivers,start,57.78000000000000000000,2232.03043799998897000000,35.60000000000000000000,180.82277793041097500000,2506.23321593039994500000,41,17568,1757,true,3514,true
210198a6-fa0c-460e-a580-279c41b0061c,BTP,start,66.00000000000000000000,754.89133441769695900000,1665.52000000000002000000,15.92501704109589256000,2502.33635145879287156000,42,17568,1757,true,3514,true
51b3d13b-e450-4296-9dd4-970f13e8aa9f,BTP,free,0.00000000000000000000,0.00000000000000000000,4.00000000000000000000,2497.19343873205496170000,2501.19343873205496170000,43,17568,1757,true,3514,true
349e4ef2-4c36-4ce6-ab58-489a575b811f,Others,start,55.00000000000000000000,1418.18402940402865000000,23.20000000000000000000,1004.67716676109587700000,2501.06119616512452700000,44,17568,1757,true,3514,true
3b30ed18-f46d-487c-a2e5-23a477153f90,Others,plus,100.00000000000000000000,2230.75276724550833500000,54.16000000000000000000,110.59945489260274450000,2495.51222213811107950000,45,17568,1757,true,3514,true
0ed2deb2-1675-4b0f-9554-f7845ea193f3,Consultant,free,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,2383.93119205479488740500,2383.93119205479488740500,46,17568,1757,true,3514,true
bd9f0276-1335-407f-9e7b-f63b372f49fa,Developer_IT,plus,168.45000000000000000000,2161.51241399998946000000,4.32000000000000000000,7.03409761260274085500,2341.31651161259220085500,47,17568,1757,true,3514,true
77ee2cb1-239b-4ebc-bc2c-20e0623c38ec,Media_Publishing,start,66.00000000000000000000,29.80803599999984630000,10.00000000000000000000,2225.19392687890456100000,2331.00196287890440730000,48,17568,1757,true,3514,true
59e63b78-38b5-4b03-83ba-b3c526ff184c,Retail,plus,279.38000000000000000000,1803.05078605529393000000,64.80000000000000000000,142.10887725205480440000,2289.33966330734873440000,49,17568,1757,true,3514,true
6726c678-3868-443d-99ad-2ff25c262c7b,BTP,plus,75.00000000000000000000,2069.65735199998983000000,0.00000000000000000000,135.15842680328768300000,2279.81577880327751300000,50,17568,1757,true,3514,true
bf8d006f-c0fc-436c-a91a-9754fecc9fec,Bankers_Insurance,free,0.00000000000000000000,0.00000000000000000000,0.80000000000000000000,2273.52346030794594220000,2274.32346030794594220000,51,17568,1757,true,3514,true
50a30e84-9bdd-430e-b3cb-bf0fcc2aef18,Consultant,plus,72.90322580600000000000,0.00000000000000000000,0.00000000000000000000,2182.82232489205495000000,2255.72555069805495000000,52,17568,1757,true,3514,true
ce2926e5-620a-4c02-9cbc-d2356ee486f6,Bankers_Insurance,plus,75.00000000000000000000,0.00000000000000000000,0.00000000000000000000,2176.84552508383567000000,2251.84552508383567000000,53,17568,1757,true,3514,true
1b1c9f68-ca96-472c-b352-231d77c5205e,BTP,start,66.00000000000000000000,1767.29811642770854000000,238.40000000000000000000,179.62414487397262390000,2251.32226130168116390000,54,17568,1757,true,3514,true
935f3dd0-9199-4294-a26e-5cec501d4b88,Media_Publishing,start,36.00000000000000000000,975.54284216349375390000,11.02000000000000000000,1227.73033834684949200000,2250.29318051034324590000,55,17568,1757,true,3514,true
888e0795-8f21-4e2c-918c-fd1afd96a4bf,BTP,business,160.00000000000000000000,1966.89273299998912700000,0.00000000000000000000,111.93594192986300900000,2238.82867492985213600000,56,17568,1757,true,3514,true
56cf33d8-a9b9-4766-8188-58377827d8fb,Media_Publishing,start,49.35483871000000000000,291.49177132878283950000,2.44000000000000000000,1844.95925513863042000000,2188.24586517741325950000,57,17568,1757,true,3514,true
0c26eec9-19a2-404f-a8b4-d8f76fc982f6,Bikers_Drivers,business,240.00000000000000000000,1445.40563399999282000000,10.00000000000000000000,490.57914454027395900000,2185.98477854026677900000,58,17568,1757,true,3514,true
09fcca3e-df06-4bed-8107-8a6140900753,BTP,start,22.00000000000000000000,1185.27946018761331400000,0.00000000000000000000,977.99631956000013900000,2185.27577974761345300000,59,17568,1757,true,3514,true
4eda121e-0e0c-4426-8af1-9eb8df8b9267,Consultant,start,55.58838709700000200000,25.94249695144799230000,0.00000000000000000000,2088.72120290301403000000,2170.25208695146202430000,60,17568,1757,true,3514,true
151ad04f-c6b8-4947-a669-3e8190b41bbc,BTP,business,320.00000000000000000000,1554.82776185122794000000,0.00000000000000000000,260.82912405863023300000,2135.65688590985817300000,61,17568,1757,true,3514,true
014fae9a-ddd0-46e6-a0f6-010af61ff24e,BTP,start,54.00000000000000000000,1762.91010142264621100000,0.00000000000000000000,297.60645265589045400000,2114.51655407853666500000,62,17568,1757,true,3514,true
55e0267c-3ca7-4b08-b942-ec95916e8f3d,BTP,free,0.00000000000000000000,0.00000000000000000000,2.40000000000000000000,2097.07850656876765000000,2099.47850656876765000000,63,17568,1757,true,3514,true
a6903851-7fd0-4d05-9028-64442ae9bdc4,Retail,plus,0.00000000000000000000,1045.06801199999436980000,997.22000000000000000000,23.51262549424657860549,2065.80063749424094840549,64,17568,1757,true,3514,true
da3dc108-b2f7-4e06-b072-88c63fab82ca,BTP,plus,150.00000000000000000000,1809.92904585212909000000,13.40000000000000000000,60.05689375013699530000,2033.38593960226608530000,65,17568,1757,true,3514,true
1c922f9b-3387-4198-bea7-2279156d8823,BTP,plus,125.00000000000000000000,1392.16114201895630000000,4.50000000000000000000,509.10320847232893600000,2030.76435049128523600000,66,17568,1757,true,3514,true
5ca1aafa-8147-4b5b-86b3-39211f94dba2,BTP,start,54.15000000000000000000,1969.58084653398701000000,0.00000000000000000000,6.60893011178082294110,2030.33977664576783294110,67,17568,1757,true,3514,true
7664c508-6599-4344-aa3b-69cec07353b1,Retail,start,58.21875000000000000000,1823.49713528673532800000,0.00000000000000000000,125.01004660493152170000,2006.72593189166684970000,68,17568,1757,true,3514,true
85c95481-08a3-4444-af6e-4ac65be200a0,Others,business,320.00000000000000000000,793.53383462269487470000,0.56000000000000000000,890.52954782465754250000,2004.62338244735241720000,69,17568,1757,true,3514,true
e991b7f7-c62f-45ac-9a16-ad1e394b31a4,BTP,plus,150.00000000000000000000,1569.76647728712713000000,0.00000000000000000000,283.83854757205481080000,2003.60502485918194080000,70,17568,1757,true,3514,true
3818f3a8-8d43-4f67-aba5-a3195c07d2fb,BTP,plus,150.00000000000000000000,1305.71089121794998100000,46.00000000000000000000,486.44737499945218590000,1988.15826621740216690000,71,17568,1757,true,3514,true
31de6e3a-4295-4bc6-883c-3068bfb794e5,Others,plus,125.00000000000000000000,1700.39686417402264047000,16.00000000000000000000,132.69997271506850000000,1974.09683688909114047000,72,17568,1757,true,3514,true
073b6bc3-cecc-4d65-8591-9e78cae3a9c3,BTP,plus,150.00000000000000000000,1383.38343052718994300000,30.00000000000000000000,384.30573308000011400000,1947.68916360719005700000,73,17568,1757,true,3514,true
4390b038-88bf-4dce-8e82-3237025bcfc2,BTP,plus,125.00000000000000000000,447.23764946557556100000,0.00000000000000000000,1353.07990904493179900000,1925.31755851050736000000,74,17568,1757,true,3514,true
5a0ce018-f002-4077-964f-0e0ad1922904,Restauration,plus,100.00000000000000000000,1683.79598846886192000000,0.00000000000000000000,140.17888712273972600000,1923.97487559160164600000,75,17568,1757,true,3514,true
714402c7-6d9b-4acc-8925-6b487d1ac13d,Consultant,plus,125.00000000000000000000,1477.60536631213914200000,0.00000000000000000000,314.26224340547947300000,1916.86760971761861500000,76,17568,1757,true,3514,true
4a608b4d-3fbe-463b-9c63-ac3d8bda82a7,Retail,business,400.00000000000000000000,1451.85375911069211000000,32.74000000000000000000,32.21257600493152033000,1916.80633511562363033000,77,17568,1757,true,3514,true
8e109385-bb8f-4441-a3b7-b951bb167b14,Consultant,free,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,1905.65698630137024000000,1905.65698630137024000000,78,17568,1757,true,3514,true
fdc6c228-337f-4800-801e-51db5c72b11f,BTP,free,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,1904.81031436219227910000,1904.81031436219227910000,79,17568,1757,true,3514,true
b01d04e7-0200-4f12-ab6f-658b15e2c256,BTP,business,240.00000000000000000000,1576.99774799999249000000,0.00000000000000000000,85.77204730520549500000,1902.76979530519798500000,80,17568,1757,true,3514,true
57f7be86-fa1b-4243-9073-706518113233,BTP,free,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,1902.61045369863030800000,1902.61045369863030800000,81,17568,1757,true,3514,true
5a8600db-b865-4dfe-bca6-af1a89a709cb,Consultant,plus,75.00000000000000000000,0.00000000000000000000,0.00000000000000000000,1817.59700997260257000000,1892.59700997260257000000,82,17568,1757,true,3514,true
4864b24f-6d84-43f9-b9e0-8bcb11c01f16,Restauration,plus,150.00000000000000000000,1139.77304006582312000000,0.00000000000000000000,599.69552602739741470000,1889.46856609322053470000,83,17568,1757,true,3514,true
396d9c7b-6c7e-499c-b403-805e62ccfbe7,Developer_IT,free,0.00000000000000000000,986.24241899999488280000,876.00000000000000000000,24.46266985479452660000,1886.70508885478940940000,84,17568,1757,true,3514,true
ff1615d2-72a2-497c-a14b-1af769b72e7c,BTP,business,160.00000000000000000000,1057.55613119999475000000,0.00000000000000000000,664.60753831945220000000,1882.16366951944695000000,85,17568,1757,true,3514,true
caaef59c-1262-4447-97db-243e6105f18b,Consultant,business,480.00000000000000000000,1348.75981250547058600000,0.00000000000000000000,50.21254656219178776301,1878.97235906766237376301,86,17568,1757,true,3514,true
f6f4dad9-1e48-4f3c-87bf-937575277f48,Media_Publishing,plus,11.00000000000000000000,70.42247940175803130000,1.42000000000000000000,1787.62017746849314118000,1870.46265687025117248000,87,17568,1757,true,3514,true
5a292a6e-b581-467a-8389-5648f39aa3fc,Retail,plus,120.00000000000000000000,825.49927738147279000000,20.00000000000000000000,895.27634130849324200000,1860.77561868996603200000,88,17568,1757,true,3514,true
4edad753-4bbb-492f-b887-fb5194cf6886,Automobile_Trade_Repair,business,0.00000000000000000000,662.94858599999685700000,982.00000000000000000000,215.20848526794521600000,1860.15707126794207300000,89,17568,1757,true,3514,true
856957b0-6e64-447c-ad3f-23b3c1c548de,BTP,business,400.00000000000000000000,866.95084052520591500000,0.00000000000000000000,592.92128372657542400000,1859.87212425178133900000,90,17568,1757,true,3514,true
a1dfd4f8-805d-4d7d-a31d-95950c15249d,Automobile_Trade_Repair,start,11.00000000000000000000,1776.62620032944690000000,64.00000000000000000000,7.47765990794520513590,1859.10386023739210513590,91,17568,1757,true,3514,true
31e63a3f-db9f-4718-9faa-03612f8b52d9,Consultant,start,61.87500000000000000000,24.11515514887492710000,0.00000000000000000000,1769.44560180821951600000,1855.43575695709444310000,92,17568,1757,true,3514,true
d22e3bcf-2ee4-49aa-9078-7bb45af9e3af,BTP,plus,150.00000000000000000000,1442.20661451836577600000,17.88000000000000000000,244.47060257972614300000,1854.55721709809191900000,93,17568,1757,true,3514,true
b589dd39-8885-40a9-b73f-63a16993e48c,Automobile_Trade_Repair,start,33.00000000000000000000,1583.20056419999235000000,169.70000000000000000000,63.88574055835615600000,1849.78630475834850600000,94,17568,1757,true,3514,true
92c87d79-51b9-4e1c-8ff5-a0c6d7f357b0,Retail,plus,100.00000000000000000000,221.11751633702473600000,1497.64000000000000000000,22.87172865041096570000,1841.62924498743570170000,95,17568,1757,true,3514,true
82a50d96-a5ca-4f99-bd73-ebbcbb1e2705,Retail,plus,50.00000000000000000000,1686.26737259999061000000,0.00000000000000000000,85.20449481972601900000,1821.47186741971662900000,96,17568,1757,true,3514,true
99cead62-e3f8-4c6b-8221-27f5275a54cd,Others,start,74.75967741900000000000,888.03316018081611530000,9.56000000000000000000,844.70429741589048421000,1817.05713501570659951000,97,17568,1757,true,3514,true
4bb4edba-09b1-4d0b-af53-8199f95115d7,Developer_IT,start,54.00000000000000000000,476.74518723980087000000,78.06000000000000500000,1195.57708633205493650000,1804.38227357185581150000,98,17568,1757,true,3514,true
00381345-9474-43e9-a4cb-0aa3a1cc3aa4,Retail,plus,125.00000000000000000000,1111.73483560706413857000,0.00000000000000000000,553.44738217095886500000,1790.18221777802300357000,99,17568,1757,true,3514,true
c2d5d181-f371-4b24-8548-a295060853a5,BTP,free,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,1767.17944260876733940000,1767.17944260876733940000,100,17568,1757,true,3514,true
6cd630ac-1dd5-4143-80c1-94ada643e1bb,BTP,business,240.00000000000000000000,1384.95335399999317000000,0.00000000000000000000,125.84332040328768274100,1750.79667440328085274100,101,17568,1757,true,3514,true
78063d04-d7b0-4530-83c8-3784f4704334,Bikers_Drivers,plus,50.00000000000000000000,1581.27811199999246000000,105.60000000000000000000,6.25681646630136920000,1743.13492846629382920000,102,17568,1757,true,3514,true
b8051670-f930-4c39-b390-f87b5ca8e614,Automobile_Trade_Repair,plus,125.00000000000000000000,1071.78518385687966300000,153.94000000000000000000,391.63490874246581176000,1742.36009259934547476000,103,17568,1757,true,3514,true
55edd9ea-0956-47e7-8306-5179c8f30935,Automobile_Trade_Repair,start,84.92000000000000000000,1583.74555199999228000000,0.00000000000000000000,73.04947953095891440000,1741.71503153095119440000,104,17568,1757,true,3514,true
278a8c4f-6ff3-4e6c-98e7-f7696f4f8400,Retail,start,44.00000000000000000000,1120.65409023338618000000,55.26000000000000000000,503.66991202739728100000,1723.58400226078346100000,105,17568,1757,true,3514,true
25307c2b-eca6-442a-8977-a1c799be181c,BTP,plus,150.00000000000000000000,1497.72178797637487910000,26.00000000000000000000,44.96019208657534130700,1718.68198006295022040700,106,17568,1757,true,3514,true
028bdd98-cce4-4039-a07f-906b83011694,Bankers_Insurance,start,75.00000000000000000000,1014.35720639081613300000,616.40000000000000000000,11.45451102849315220000,1717.21171741930928520000,107,17568,1757,true,3514,true
b66113a9-a266-4137-88e1-65562e698aac,BTP,business,480.00000000000000000000,1205.86104370762149800000,0.00000000000000000000,28.99771458630137274980,1714.85875829392287074980,108,17568,1757,true,3514,true
a356e7b8-8eef-4dd5-9cb1-69802abb4c06,BTP,plus,100.00000000000000000000,1254.15086399999412000000,0.00000000000000000000,321.09349135013698900000,1675.24435535013110900000,109,17568,1757,true,3514,true
2475eb8c-902d-4ba3-aa48-8bd17e2ad47a,BTP,plus,75.00000000000000000000,1564.54122599999212000000,12.00000000000000000000,17.54040922136986220000,1669.08163522136198220000,110,17568,1757,true,3514,true
33f38c18-b31b-4a62-98aa-4dd1f7fcaee3,Wholesale,plus,125.00000000000000000000,1413.98471629381065000000,48.10000000000000000000,81.86570168054798589000,1668.95041797435863589000,111,17568,1757,true,3514,true
f78b6911-f80c-4536-b162-93823cb644f7,Others,start,33.00000000000000000000,1408.40056799999281500000,160.00000000000000000000,65.85458161589041040000,1667.25514961588322540000,112,17568,1757,true,3514,true
d0945312-eb89-4a77-8a4f-97f0bac6ad46,BTP,plus,125.00000000000000000000,1456.40421839698473000000,1.06000000000000000000,81.25077881369863450000,1663.71499721068336450000,113,17568,1757,true,3514,true
c4423c7b-7c6c-47f9-942a-91cc9c840b8e,Others,plus,313.90000000000000000000,785.40320741938955000000,404.00000000000000000000,157.13745598191781991000,1660.44066340130736991000,114,17568,1757,true,3514,true
0f8d996f-d3be-4c51-859c-864d299b371b,Restauration,plus,125.00000000000000000000,754.93680183782199500000,680.36000000000000000000,84.20458113205481800000,1644.50138296987681300000,115,17568,1757,true,3514,true
b506ebdb-83ac-426d-a86c-a03a4168c7d6,Retail,plus,50.00000000000000000000,619.50637799999740800000,0.00000000000000000000,963.52661329369853700000,1633.03299129369594500000,116,17568,1757,true,3514,true
9874db22-ce5d-4dc6-9e20-ca502b7a5b7f,BTP,plus,125.00000000000000000000,1257.83821682929873900000,3.20000000000000000000,232.04035108602742750000,1618.07856791532616650000,117,17568,1757,true,3514,true
99321046-c7cb-41e2-8746-d000b1a2dfa4,Others,plus,125.00000000000000000000,152.35516074901923500000,0.00000000000000000000,1323.36812053972608000000,1600.72328128874531500000,118,17568,1757,true,3514,true
4c6e665e-3eaa-45fa-8478-5189d70ff93b,Consultant,start,11.00000000000000000000,388.48695674639420200000,0.64000000000000000000,1196.08408455561656000000,1596.21104130201076200000,119,17568,1757,true,3514,true
b01fd1ff-df05-4c78-bc38-604336fc6077,Others,start,55.00000000000000000000,39.34735190749879940000,1471.80000000000000000000,19.93669914191781210000,1586.08405104941661150000,120,17568,1757,true,3514,true
cda92dfc-7d1b-4c45-8b5a-bed609b323a1,Automobile_Trade_Repair,plus,125.00000000000000000000,603.86576714721021800000,732.04000000000000000000,123.05113310301370400000,1583.95690025022392200000,121,17568,1757,true,3514,true
dad2f8bf-286d-49a2-9526-90095fa835af,Professeur,plus,150.00000000000000000000,12.75659999999993800000,0.00000000000000000000,1414.02293176986322862000,1576.77953176986316662000,122,17568,1757,true,3514,true
bee2427c-0eab-498e-a9f9-199139dd5918,Media_Publishing,plus,100.00000000000000000000,418.45838536093276700000,0.00000000000000000000,1048.21965902958905100000,1566.67804439052181800000,123,17568,1757,true,3514,true
52bdadaf-6dcb-450e-b70e-5e350b4363f2,Consultant,plus,100.00000000000000000000,876.26575297875523800000,138.00000000000000000000,440.84519068000002300000,1555.11094365875526100000,124,17568,1757,true,3514,true
a5a93e7c-95dd-422d-bf25-b8803afe2faa,Consultant,free,0.00000000000000000000,1092.46249189216186800000,184.96000000000000000000,269.72696404273974900000,1547.14945593490161700000,125,17568,1757,true,3514,true
4f7620f2-4348-4039-a03d-560901496fa1,BTP,free,0.00000000000000000000,0.00000000000000000000,3.20000000000000000000,1543.28681196712328985000,1546.48681196712328985000,126,17568,1757,true,3514,true
750eecd7-6e0d-40b7-a9e9-b54c1175ba63,Consultant,plus,125.00000000000000000000,76.62511554044196784000,0.00000000000000000000,1325.50438412931527200000,1527.12949966975723984000,127,17568,1757,true,3514,true
96be8ef0-3e54-4eb4-964c-54e66f0b28d1,Developer_IT,plus,150.00000000000000000000,91.62944499932907430000,0.00000000000000000000,1282.23701231123312000000,1523.86645731056219430000,128,17568,1757,true,3514,true
fe4a5865-a8dd-4b2c-bd9c-e5ff6b5c8695,Automobile_Trade_Repair,plus,100.00000000000000000000,1109.46786091497421800000,0.80000000000000000000,312.17189064767123750000,1522.43975156264545550000,129,17568,1757,true,3514,true
912a6f23-77a9-4ad4-9693-56d1a61668a6,Consultant,start,66.00000000000000000000,409.81399234459493600000,0.00000000000000000000,1042.77188749698648000000,1518.58587984158141600000,130,17568,1757,true,3514,true
67afc260-ed67-47c5-84a5-d6ab09bb968f,BTP,plus,150.00000000000000000000,1153.11665767793732100000,28.00000000000000000000,172.04456240054800810000,1503.16122007848532910000,131,17568,1757,true,3514,true
af9b895b-1ec9-4793-bcf0-1210600caa34,BTP,plus,50.00000000000000000000,1395.68020199999358000000,2.66000000000000000000,49.34035822520548300000,1497.68056022519906300000,132,17568,1757,true,3514,true
b18bd223-44b5-477c-b760-d6bdca0efc21,Consultant,start,33.67741935500000000000,1034.65909799999485910000,0.00000000000000000000,427.11171531123297547000,1495.44823266622783457000,133,17568,1757,true,3514,true
f95abbea-cfb2-4247-8f4f-e8e52547be8d,BTP,plus,150.00000000000000000000,1229.96597099174637280000,14.00000000000000000000,89.38404326520549591350,1483.35001425695186871350,134,17568,1757,true,3514,true
