revenue_month,company_profile_id,subscription_revenue,interchange_revenue,banking_fees,deposit_interest_revenue
2026-02-01,a3fd33c8-3b42-4068-9911-fa4760e60dd4,10.65625,0.0,0.0,4.0166116164383565
2026-04-01,5089346f-e976-41d5-8a79-bb0bd5fb11d6,6.096774194,0.0,0.0,3.3181448219178096
2026-04-01,54faaa09-4b88-4205-ae95-bfa46d9506c0,19.9375,0.0,0.0,0.46465236164383572
2026-03-01,86595c8d-6e38-42a1-8f18-defa1b79ec7a,1.125,0.0,0.0,0.9274553671232878
2026-03-01,fb441453-4d72-4b16-81ce-782a8b00c4e6,8.9375,0.70356599999999658,0.0,0.026629196712328766
2026-03-01,e1e7d8c6-7785-4bf3-b303-9ceb5331b91f,40.0,83.878919999999582,0.0,106.77233071397261
2026-04-01,6011528a-fc58-4a7b-b4e4-2f196fd8ee33,8.129032258,0.0,0.0,1.4368219178082191
2026-01-01,575b09ae-4ad0-483a-8a04-77c103d8edc0,4.612903226,0.0,0.0,0.0012149041095890413
2026-04-01,fe724834-f8f6-4a70-b6f9-70abccb61370,16.84375,0.0,0.0,0.0032801819178082193
2026-04-01,3082dacf-34e1-454c-b972-b3e40b494f69,7.22,0.575999999999997,0.0,8.3601173117808223
2026-04-01,3514c16d-73aa-4ff2-8936-fd3642071349,8.161290323,0.80130599999999552,0.0,0.18271458191780823
2026-04-01,1ce93227-4a93-4174-90ea-63238bc002eb,11.121083871,0.0,0.0,0.36229126356164387
2026-04-01,265656dd-c4fd-4356-add0-a5a840bfe62e,4.935483871,16.897877999999906,0.0,2.1611314564383561
2026-04-01,072d5e6a-41af-4cb7-b04d-1ebe7eeb4d81,15.657142857,0.0,0.0,0.99536808657534226
2026-04-01,f198274d-7956-404b-a603-ff1a27084f41,9.96875,0.0,0.0,0.049832258630136975
2026-04-01,b77ee292-d84e-415b-987a-d3d415b79a0b,4.64516129,3.65255999999998,0.0,1.0939439780821918
2026-04-01,77b6bc36-e515-42dd-b667-f1ab42172edf,39.72,0.0,0.0,0.060791899178082212
2026-04-01,9e757336-a48f-43c1-aabd-7ff508d8e9a2,7.838709677,0.0,0.0,1.3263561643835615
2026-04-01,a72a9891-211d-48b2-8311-f81f94c56637,25.119999999999997,53.759483999999723,0.0,4.3103360416438363
2026-01-01,8766aefc-1c81-4ec9-8af6-2054ffc5e4ee,61.51,59.696999999999704,0.0,11.186278636712331
2026-01-01,85376930-43be-47b0-a151-a16f4c47d494,14.86,1.0189799999999949,3.2,5.3884637446575363
2026-01-01,8130fe8e-53a2-46bc-bc88-ea67eb4acf15,4.258064516,0.0,0.0,0.00442082191780822
2026-01-01,adb3e820-2291-4e91-b4e3-126546e7797b,11.02,0.0,0.0,10.583092459178081
2026-03-01,18d06728-4433-45a1-a8df-872ff469c527,13.333333333,0.0,0.0,125.33690739726032
2026-05-01,3ff26df7-0e0f-4ae9-8dc9-697b271f5d56,7.7,0.0,0.0,5.7866155528767127
2026-03-01,a9ab7647-ea2a-4fe8-a3af-6f0cdf97da92,7.7,9.5387219999999537,0.0,7.7037693715068523
2026-03-01,a03ef8f9-64e1-4610-97cd-c94e0afab426,6.1325,10.28969999999995,2.0,32.376860642191787
2026-03-01,6ab50557-b310-4f2e-a8ba-dfe5f7c979ee,13.05,96.650567999999538,62.38,0.61873801808219187
2026-03-01,55edd9ea-0956-47e7-8306-5179c8f30935,37.92,420.537437999998,0.0,18.399242152328767
2026-02-01,95025e19-1105-4da7-b442-7c3d866a3eb8,10.65625,0.0,0.0,1.4886027397260277
2026-02-01,86652d3f-f4b2-498b-b295-8a8c36e4bb41,4.8125,0.0,0.0,0.17915753424657535
2026-02-01,963d98ad-ac31-46fe-a5f7-74cea639f770,5.845,18.618353999999929,0.0,8.4548588367123312
2026-02-01,66ce72d7-9960-4267-80aa-463b8472e6da,8.4375,0.0,0.0,0.0046324383561643836
2026-02-01,64022d4b-c201-48ce-b35b-bf9bc0cec53d,24.38,0.0,0.0,1.9159439939726028
2026-02-01,000caa09-e8cf-40f4-8f70-0d9b6010a695,11.38,9.5680619999999621,0.8,0.37237449972602743
2026-02-01,13a731b4-74a4-4d51-a661-6a2af8102d2e,6.1171875,0.0,0.0,0.0012134794520547948
2026-02-01,203b01de-d44b-4b37-9699-205a00ee2276,13.333333333,2.7017999999999893,0.0,1.7334954191780825
2026-05-01,74d2ca7c-459e-4c85-8b97-e134d2548983,17.032258064516128,0.0,0.0,16.956845976986305
2026-05-01,a5833384-5fa0-428a-b5e5-73bad02cbc1a,13.333333333,0.0,0.0,3.7595616438356161
2025-11-01,a59272bb-390c-4835-a9d1-0680512d13d4,4.451612903,5.7184480845461252,0.0,4.0844482021917807
2025-11-01,7ab7124a-491c-4513-b36a-e3e7ad60fafe,13.333333333,0.0,0.0,0.2467397260273973
2025-12-01,6ba018a6-23ed-49e9-bc66-7a6de22ce991,3.78125,0.0,0.0,0.0054306849315068507
2025-12-01,52a6665e-56e6-4a55-a9c8-88414823811d,7.03125,0.0,0.0,2.595178082191782
2025-12-01,3ec21b6f-855e-42b1-9a85-73753cce9ea0,70.0,0.0,0.0,11.911206862465759
2025-12-01,21030141-708c-4145-afd6-16d30ee66d78,8.4375,0.0,0.0,0.49369863013698634
2026-02-01,d7d866d1-fceb-49d9-a9e9-d734837c50d9,2.625,0.0,0.0,1.1008219178082192e-06
2026-02-01,bfdab50e-3c8c-4b43-a895-5429b0528e51,8.71875,0.0,0.0,7.72191780821918
2026-02-01,d2888b9a-333c-41b8-955d-4dece3b61fdc,13.333333333,8.8947359999999644,0.0,4.8544179649315087
2026-05-01,cdaafb01-e23c-42f7-9824-69ded583149e,34.65,0.0,10.4,0.038794253150684938
2026-03-01,045d4c45-9863-40c3-9c37-2ecb93030c21,20.42,3.2737679999999836,0.0,1.0467639347945206
2026-04-01,4f7120c3-f6ec-4306-8b13-55545be2ed16,78.14,0.2807999999999985,0.0,0.46932941041095882
2025-11-01,4392a700-031c-4ca3-a9be-e02eb67b849b,7.7,0.0,0.0,0.79633031452054792
2025-11-01,1b9bc092-9371-4af6-8f76-c881ff90abf6,3.193548387,8.343498846150105,0.0,3.0458192865753428
2025-11-01,28414d00-0d9a-438a-9831-1944946b722c,14.9,25.539941152702987,0.0,18.868411218630136
2026-03-01,81247a10-7f19-4cc2-b8a5-a359d1b8b93a,7.3125,0.0,0.0,1.3252602739726027
2025-12-01,c6cb34a9-383a-4c50-922a-4102c5fc4d48,99.0,0.0,0.0,0.00034877095890410969
2025-12-01,84ab173f-390f-4892-aee6-5b589941ee34,5.34375,0.0,0.0,0.24684931506849317
2025-12-01,a68354cc-9ca5-4f98-998f-73a6e74fc5dc,28.98,462.04194004154863,0.0,78.5607007884932
2026-04-01,2142ecc6-887b-4c1d-a8e2-b2c7987131a7,10.290322581,0.0,0.0,0.011057534246575343
2026-04-01,2666e8a3-da30-42c2-975b-86abbcbbd7f1,6.387096774,0.0,0.0,0.088454794520547927
2025-10-01,bb44770e-82cc-4e56-bb79-8f7421e5e785,9.96875,3.5124411793370731,0.0,0.14623561643835623
2026-04-01,ad837c3a-d5bb-4dfe-bac0-936b03583a5c,10.290322581,10.320605999999945,0.0,1.0138295068493148
2026-04-01,a3f73ee2-7f57-4840-8a39-b0661ff5101b,16.15625,15.677189999999916,0.0,3.1694035742465765
2026-04-01,a6fab10e-aa38-4d92-8879-5312069d28ee,6.387096774,0.0,0.0,0.0071841095890410973
2026-01-01,3591b8bd-2237-432d-862b-546ab9c501d6,14.7,7.031519999999964,4.8,2.5004154235616429
2026-01-01,fe691307-95f9-44be-8c6a-a4fa9fc526ff,8.516129032,12.792599999999933,0.0,13.819187469041097
2026-01-01,f100d4ec-5f2a-4a48-8acc-2ffa562bbd0f,5.806451613,0.0,0.0,0.442082191780822
2026-01-01,ea184d30-6402-423c-9076-fde2bc03fbc6,9.935483871,2.6323019999999859,0.0,0.28795576493150687
2026-05-01,560b6b53-de60-49ed-a480-b8a0d50a1495,18.009999999999998,14.181839999999934,0.0,9.28706378520548
2026-05-01,015268c0-b0ac-4e84-9edb-f06bdab7eca9,0.35483870967741904,0.0,0.0,3.6489863013698631
2026-03-01,cd44c1be-7d31-4ca5-9070-e229503a8bac,15.34,0.52433999999999759,4.64,1.2470307397260276
2026-03-01,b0c15094-7274-4bfe-8926-262dec4a9d87,30.0,0.0,0.0,1.2322551726027402
2026-03-01,9a268b3a-af00-4c33-9680-735484508d51,8.25,0.0,0.0,0.0022084383561643832
2026-03-01,a1fcb99d-b01d-4080-8ee7-d3c3718cc029,9.28125,0.0,0.0,1.3252602739726027e-05
2026-03-01,9c2dd34d-05c3-4a53-ad19-55bfdb2cdf76,7.03125,0.0,0.0,0.99378082191780814
2026-03-01,47d65c21-bcbc-4e1c-8c20-420d592f88bc,6.75,13.023701999999938,534.0,5.2785660049315073
2026-03-01,4974efa9-19e5-4a18-8fba-8d84eaca0c15,13.333333333,48.973643999999759,2.3,95.416568548493146
2026-03-01,76cec339-32c6-4b9c-9bf1-760e3dcbdb21,12.485,0.0,0.0,1.0264993906849313
2026-03-01,6289ca56-3fd4-46c1-b802-c79ac8c227d3,2.02,0.0,0.0,0.10910452164383562
2026-02-01,90232f4d-31b0-4b62-97ff-856873c97474,6.1875,0.0,0.0,0.85506849315068512
2026-02-01,96d8b8f0-f05f-47f8-bce0-80865aa2a248,8.15625,4.9651559999999808,0.0,0.77037088328767123
2026-02-01,6f861bb5-5a69-4536-a5e9-b3053105e1bb,7.6575,0.0,0.0,13.178553121095893
2026-02-01,80286d3b-f9ac-49b6-be9d-441122dce3ad,14.9,2.5309799999999902,0.0,2.4492092843835627
2026-02-01,82aa9788-03d8-4c04-9692-dc23ab6e5037,6.1875,0.0,0.0,1.2134794520547947
2026-02-01,1f1aa408-c449-46b9-aa1f-5cd91c782ef4,8.71875,0.0,0.0,397.11972504383561
2026-02-01,0dd2b4fc-56c3-4d63-833c-76f2e3d0947a,8.4375,0.0,0.0,49.643835616438359
2026-05-01,f325a9bd-91dd-4ff0-8e52-a0ff970e3b9b,6.75,0.0,0.0,0.22115068493150686
2026-05-01,77a06d48-b9b5-42fa-8738-e925a4a6d0c1,12.774193548387096,6.1006139999999727,0.0,0.997189447671233
2026-05-01,8d41d29a-a637-4090-91d7-420f70d7301a,35.0,0.0,0.0,2.7454408997260282
2026-05-01,a393da9e-1475-4dcf-b42b-e02dc20c2274,11.507142857,55.264283999999748,0.0,15.845090522739721
2026-05-01,96c6a75b-da99-45f6-91a3-a1d61e1e9b4f,14.64,47.602439999999788,3.2,0.60966157369863017
2025-11-01,f9347277-acbd-412e-900b-30c87a6c897d,15.047307692,98.658986333087171,0.0,19.871219796712328
2025-12-01,05a7ea2f-76a6-438d-8feb-d55ac430a643,15.0,49.730686152212826,0.0,4.0021791945205489
2025-12-01,27cd9aad-3807-402a-8fa2-f7c4575469ee,4.125,0.046704944935357463,0.0,0.060745213150684929
2025-12-01,1c25870d-b38b-4ae1-939a-a9e9ff843e92,4.46875,0.0,0.0,0.02468493150684932
2026-02-01,e1e7d8c6-7785-4bf3-b303-9ceb5331b91f,35.0,399.62437379999841,1.64,85.936188428493153
2026-02-01,a0590d75-d41d-4837-b152-064a3835682c,33.45,2.8727999999999887,0.0,15.557124727671233
2026-02-01,beae6f96-4efe-4b7e-8c9a-0f22150547fd,9.96875,9.276353999999964,0.0,0.14882992712328769
2026-02-01,b68ccc1b-4ab2-4be2-b712-3926ad6ef00f,3.4375,3.8523959999999855,0.0,0.041313816438356167
2026-02-01,d4914fed-64df-4ca9-a6a9-c7054b80a5ab,24.21875,0.0,0.0,0.92643312876712325
2026-02-01,c943359c-e8e8-4834-9d8c-c7c72e220a6b,7.666666667,0.68399999999999728,1.0,0.14345532
2026-05-01,cdcf4123-f8df-4872-9772-af46e1e44fa6,7.4516129032258069,0.0,0.0,37.153315068493157
2026-03-01,04fb18b0-3d8f-4264-9e95-c534f9b62ab3,4.21875,0.0,0.0,1.1041095890410959
2026-04-01,4e9fc2f7-e045-4fc5-b37b-c912b6eed715,6.387096774,0.1094399999999994,0.0,4.0797194564383572
2025-11-01,142837ce-2ec5-4b0a-a901-aee14accfbab,7.258064516,0.0,534.0,0.43260273972602742
2025-11-01,031528e5-dd4d-4189-a1b3-2ea20c95da6b,4.64516129,0.0,0.0,2.4728219178082189
2026-03-01,83050ced-9ddb-4c29-bc29-fa4822759046,7.03125,0.0,0.0,0.33250246575342468
2025-12-01,35b8b1cb-4256-4aff-bc6b-632433535f69,19.42,0.0,0.0,6.0475845534246622
2026-05-01,e0e3582b-58ca-4fd3-965c-4e9c2c823427,7.666666667,0.0,0.0,0.021562191780821922
2026-03-01,dcf7a705-da81-4911-aff9-7c8bd7a12202,15.959,7.265717999999965,15.28,89.8892076131507
2026-03-01,f433d32d-b3f3-45c6-a935-742ef6188357,9.625,0.0,0.0,0.12489228712328768
2026-03-01,ebeb7432-8981-4e1a-b5ab-671e04fac571,8.71875,0.0,0.0,0.013252602739726029
2025-11-01,d8c58ef4-cd36-4e6e-b716-712d3a2b03bc,4.935483871,23.228350412881841,534.0,0.85315362246575333
2025-12-01,fbaac93a-aeda-4fca-9a2a-ed24d0ae9151,6.1875,0.33600679809609696,0.0,0.023451506849315074
2026-04-01,69e01a8d-b31c-44b8-afd8-a12605e69d37,11.31,12.000509999999935,0.0,2.0776817495890407
2026-04-01,65d446c1-3e7c-48ad-85c0-373308040d3f,13.967741935,17.546453999999905,0.0,53.134270122191772
2026-01-01,6c22376a-5420-40fc-b9e0-32369ea1af73,7.838709677,6.9750899999999634,0.0,1.8252246876712326
2026-01-01,5e1068b8-e093-4216-b1e3-1a7cfbee7b66,3.677419355,0.0,0.0,0.011019178082191782
2026-01-01,6c62ee78-8db7-4ecf-8c15-ed00b207ab31,1.161290323,1.2608999999999932,0.0,1.9963495057534248
2026-01-01,750e19ee-29bf-42fe-bf0b-e79ee310c4d0,12.043010752,13.125959999999932,0.0,6.3753015013698642
2025-12-01,80286d3b-f9ac-49b6-be9d-441122dce3ad,14.9,0.0,0.0,0.91616812383561674
2025-12-01,7d45e79e-91ca-4341-b5de-ee43a6fd6335,13.333333333,0.0,0.0,16.712876712328768
